16485.00 1641492411.61
16552.00 1641492411.62
16852.00 1641492411.63
16931.00 1641492411.64
16597.00 1641492411.65
15568.00 1641492411.66
15788.00 1641492411.67
16239.00 1641492411.68
16361.00 1641492411.69
16573.00 1641492411.70
16278.00 1641492411.71
16722.00 1641492411.72
16425.00 1641492411.73
15713.00 1641492411.74
15213.00 1641492411.75
15488.00 1641492411.76
16302.00 1641492411.77
16804.00 1641492411.78
16438.00 1641492411.79
15633.00 1641492411.80
16018.00 1641492411.81
16587.00 1641492411.82
17567.00 1641492411.83
17388.00 1641492411.84
16504.00 1641492411.85
16533.00 1641492411.86
16134.00 1641492411.87
15656.00 1641492411.88
15291.00 1641492411.89
15549.00 1641492411.90
15526.00 1641492411.91
15553.00 1641492411.92
16176.00 1641492411.93
16610.00 1641492411.94
16353.00 1641492411.95
16844.00 1641492411.96
17323.00 1641492411.97
16214.00 1641492411.98
16706.00 1641492411.99
17377.00 1641492412.00
16219.00 1641492412.01
16154.00 1641492412.02
16923.00 1641492412.03
16277.00 1641492412.04
15659.00 1641492412.05
16305.00 1641492412.06
16724.00 1641492412.07
16345.00 1641492412.08
16751.00 1641492412.09
16885.00 1641492412.10
15950.00 1641492412.11
15976.00 1641492412.12
16360.00 1641492412.13
16327.00 1641492412.14
16305.00 1641492412.15
16806.00 1641492412.16
16826.00 1641492412.17
16569.00 1641492412.18
16842.00 1641492412.19
16325.00 1641492412.20
16051.00 1641492412.21
16588.00 1641492412.22
16889.00 1641492412.23
17032.00 1641492412.24
16823.00 1641492412.25
15439.00 1641492412.26
15354.00 1641492412.27
16859.00 1641492412.28
16949.00 1641492412.29
16172.00 1641492412.30
16508.00 1641492412.31
17244.00 1641492412.32
16914.00 1641492412.33
16851.00 1641492412.34
16719.00 1641492412.35
16140.00 1641492412.36
16222.00 1641492412.37
16433.00 1641492412.38
16265.00 1641492412.39
16282.00 1641492412.40
16626.00 1641492412.41
16489.00 1641492412.42
16319.00 1641492412.43
16703.00 1641492412.44
16710.00 1641492412.45
16577.00 1641492412.46
16805.00 1641492412.47
16716.00 1641492412.48
16693.00 1641492412.49
17026.00 1641492412.50
16977.00 1641492412.51
16527.00 1641492412.52
16240.00 1641492412.53
16302.00 1641492412.54
16135.00 1641492412.55
15920.00 1641492412.56
16166.00 1641492412.57
16313.00 1641492412.58
16069.00 1641492412.59
15827.00 1641492412.60
16447.00 1641492412.61
16969.00 1641492412.62
16636.00 1641492412.63
16627.00 1641492412.64
16973.00 1641492412.65
17135.00 1641492412.66
16706.00 1641492412.67
16217.00 1641492412.68
15863.00 1641492412.69
15570.00 1641492412.70
16056.00 1641492412.71
16208.00 1641492412.72
15829.00 1641492412.73
16428.00 1641492412.74
17405.00 1641492412.75
17783.00 1641492412.76
17254.00 1641492412.77
16032.00 1641492412.78
15782.00 1641492412.79
16741.00 1641492412.80
16863.00 1641492412.81
16236.00 1641492412.82
16094.00 1641492412.83
15816.00 1641492412.84
15579.00 1641492412.85
15814.00 1641492412.86
16039.00 1641492412.87
16354.00 1641492412.88
16882.00 1641492412.89
17184.00 1641492412.90
16966.00 1641492412.91
16616.00 1641492412.92
16841.00 1641492412.93
17126.00 1641492412.94
16859.00 1641492412.95
16694.00 1641492412.96
16653.00 1641492412.97
16300.00 1641492412.98
16052.00 1641492412.99
15953.00 1641492413.00
16068.00 1641492413.01
16522.00 1641492413.02
16540.00 1641492413.03
16332.00 1641492413.04
16390.00 1641492413.05
16451.00 1641492413.06
16393.00 1641492413.07
16447.00 1641492413.08
16750.00 1641492413.09
16750.00 1641492413.10
16559.00 1641492413.11
16493.00 1641492413.12
16085.00 1641492413.13
16162.00 1641492413.14
16474.00 1641492413.15
16235.00 1641492413.16
16334.00 1641492413.17
16553.00 1641492413.18
16507.00 1641492413.19
16333.00 1641492413.20
16264.00 1641492413.21
16464.00 1641492413.22
16451.00 1641492413.23
16219.00 1641492413.24
16303.00 1641492413.25
16558.00 1641492413.26
16605.00 1641492413.27
16414.00 1641492413.28
16702.00 1641492413.29
16825.00 1641492413.30
15820.00 1641492413.31
15868.00 1641492413.32
16479.00 1641492413.33
16352.00 1641492413.34
16614.00 1641492413.35
16491.00 1641492413.36
16054.00 1641492413.37
16305.00 1641492413.38
16484.00 1641492413.39
16430.00 1641492413.40
16746.00 1641492413.41
16760.00 1641492413.42
16300.00 1641492413.43
16256.00 1641492413.44
16527.00 1641492413.45
16444.00 1641492413.46
16350.00 1641492413.47
16703.00 1641492413.48
16647.00 1641492413.49
16197.00 1641492413.50
16329.00 1641492413.51
16480.00 1641492413.52
16107.00 1641492413.53
16119.00 1641492413.54
16253.00 1641492413.55
15987.00 1641492413.56
16189.00 1641492413.57
16007.00 1641492413.58
15497.00 1641492413.59
15697.00 1641492413.60
16301.00 1641492413.61
16691.00 1641492413.62
16466.00 1641492413.63
16789.00 1641492413.64
16837.00 1641492413.65
16386.00 1641492413.66
16863.00 1641492413.67
16900.00 1641492413.68
16394.00 1641492413.69
16513.00 1641492413.70
16209.00 1641492413.71
15516.00 1641492413.72
15434.00 1641492413.73
15704.00 1641492413.74
16332.00 1641492413.75
16865.00 1641492413.76
16920.00 1641492413.77
16569.00 1641492413.78
16306.00 1641492413.79
16209.00 1641492413.80
16095.00 1641492413.81
15768.00 1641492413.82
15723.00 1641492413.83
16644.00 1641492413.84
17299.00 1641492413.85
16940.00 1641492413.86
16455.00 1641492413.87
17058.00 1641492413.88
17067.00 1641492413.89
16081.00 1641492413.90
15766.00 1641492413.91
15915.00 1641492413.92
16165.00 1641492413.93
16284.00 1641492413.94
16249.00 1641492413.95
15777.00 1641492413.96
15606.00 1641492413.97
16243.00 1641492413.98
16293.00 1641492413.99
15919.00 1641492414.00
16342.00 1641492414.01
16616.00 1641492414.02
16376.00 1641492414.03
16533.00 1641492414.04
17002.00 1641492414.05
17322.00 1641492414.06
17037.00 1641492414.07
16872.00 1641492414.08
16853.00 1641492414.09
16340.00 1641492414.10
16369.00 1641492414.11
16287.00 1641492414.12
15234.00 1641492414.13
15536.00 1641492414.14
16700.00 1641492414.15
16277.00 1641492414.16
15854.00 1641492414.17
15981.00 1641492414.18
15746.00 1641492414.19
15477.00 1641492414.20
15608.00 1641492414.21
16099.00 1641492414.22
16203.00 1641492414.23
16179.00 1641492414.24
16423.00 1641492414.25
16717.00 1641492414.26
16586.00 1641492414.27
16689.00 1641492414.28
17004.00 1641492414.29
17284.00 1641492414.30
17496.00 1641492414.31
16798.00 1641492414.32
16108.00 1641492414.33
16185.00 1641492414.34
16348.00 1641492414.35
16169.00 1641492414.36
16060.00 1641492414.37
15352.00 1641492414.38
15047.00 1641492414.39
16041.00 1641492414.40
16505.00 1641492414.41
16568.00 1641492414.42
16754.00 1641492414.43
16705.00 1641492414.44
16441.00 1641492414.45
16005.00 1641492414.46
16192.00 1641492414.47
16694.00 1641492414.48
16711.00 1641492414.49
16535.00 1641492414.50
16246.00 1641492414.51
16062.00 1641492414.52
16107.00 1641492414.53
16692.00 1641492414.54
16752.00 1641492414.55
16459.00 1641492414.56
16595.00 1641492414.57
16193.00 1641492414.58
15802.00 1641492414.59
16168.00 1641492414.60
16572.00 1641492414.61
16630.00 1641492414.62
16618.00 1641492414.63
16017.00 1641492414.64
15725.00 1641492414.65
15847.00 1641492414.66
15835.00 1641492414.67
16091.00 1641492414.68
16195.00 1641492414.69
16408.00 1641492414.70
16530.00 1641492414.71
16365.00 1641492414.72
16121.00 1641492414.73
16289.00 1641492414.74
16262.00 1641492414.75
16062.00 1641492414.76
16498.00 1641492414.77
16226.00 1641492414.78
16326.00 1641492414.79
16681.00 1641492414.80
16435.00 1641492414.81
16119.00 1641492414.82
16223.00 1641492414.83
15904.00 1641492414.84
15538.00 1641492414.85
16355.00 1641492414.86
16168.00 1641492414.87
16220.00 1641492414.88
16547.00 1641492414.89
16281.00 1641492414.90
15511.00 1641492414.91
15628.00 1641492414.92
16624.00 1641492414.93
16263.00 1641492414.94
16109.00 1641492414.95
16362.00 1641492414.96
16385.00 1641492414.97
16509.00 1641492414.98
16220.00 1641492414.99
15983.00 1641492415.00
16045.00 1641492415.01
16241.00 1641492415.02
16444.00 1641492415.03
15871.00 1641492415.04
16157.00 1641492415.05
16854.00 1641492415.06
16627.00 1641492415.07
16572.00 1641492415.08
16623.00 1641492415.09
15945.00 1641492415.10
15170.00 1641492415.11
15860.00 1641492415.12
16305.00 1641492415.13
15922.00 1641492415.14
16300.00 1641492415.15
16452.00 1641492415.16
16165.00 1641492415.17
16461.00 1641492415.18
16982.00 1641492415.19
16698.00 1641492415.20
16373.00 1641492415.21
16562.00 1641492415.22
16874.00 1641492415.23
16857.00 1641492415.24
16417.00 1641492415.25
15977.00 1641492415.26
15329.00 1641492415.27
15666.00 1641492415.28
16350.00 1641492415.29
16673.00 1641492415.30
16639.00 1641492415.31
16794.00 1641492415.32
17003.00 1641492415.33
16283.00 1641492415.34
15887.00 1641492415.35
15923.00 1641492415.36
16148.00 1641492415.37
16249.00 1641492415.38
16235.00 1641492415.39
15997.00 1641492415.40
16100.00 1641492415.41
15920.00 1641492415.42
15771.00 1641492415.43
15294.00 1641492415.44
15077.00 1641492415.45
16330.00 1641492415.46
17728.00 1641492415.47
17987.00 1641492415.48
16266.00 1641492415.49
15969.00 1641492415.50
16601.00 1641492415.51
16518.00 1641492415.52
16003.00 1641492415.53
16438.00 1641492415.54
16339.00 1641492415.55
15871.00 1641492415.56
16624.00 1641492415.57
15671.00 1641492415.58
15590.00 1641492415.59
16417.00 1641492415.60
16835.00 1641492415.61
16561.00 1641492415.62
16164.00 1641492415.63
16937.00 1641492415.64
16795.00 1641492415.65
16271.00 1641492415.66
16627.00 1641492415.67
16770.00 1641492415.68
16281.00 1641492415.69
16180.00 1641492415.70
16151.00 1641492415.71
15421.00 1641492415.72
15554.00 1641492415.73
16130.00 1641492415.74
16214.00 1641492415.75
16829.00 1641492415.76
16878.00 1641492415.77
16335.00 1641492415.78
16347.00 1641492415.79
16288.00 1641492415.80
16262.00 1641492415.81
16691.00 1641492415.82
16740.00 1641492415.83
16678.00 1641492415.84
15796.00 1641492415.85
15647.00 1641492415.86
16791.00 1641492415.87
16668.00 1641492415.88
16457.00 1641492415.89
16563.00 1641492415.90
16582.00 1641492415.91
16486.00 1641492415.92
16115.00 1641492415.93
15625.00 1641492415.94
15617.00 1641492415.95
16001.00 1641492415.96
16350.00 1641492415.97
16888.00 1641492415.98
16766.00 1641492415.99
16239.00 1641492416.00
16149.00 1641492416.01
15853.00 1641492416.02
15877.00 1641492416.03
16465.00 1641492416.04
16425.00 1641492416.05
16273.00 1641492416.06
16186.00 1641492416.07
16234.00 1641492416.08
16759.00 1641492416.09
16641.00 1641492416.10
16390.00 1641492416.11
16307.00 1641492416.12
16460.00 1641492416.13
16896.00 1641492416.14
16412.00 1641492416.15
15711.00 1641492416.16
15890.00 1641492416.17
16316.00 1641492416.18
16299.00 1641492416.19
16074.00 1641492416.20
15434.00 1641492416.21
15445.00 1641492416.22
16129.00 1641492416.23
16375.00 1641492416.24
15836.00 1641492416.25
15783.00 1641492416.26
16444.00 1641492416.27
16592.00 1641492416.28
16824.00 1641492416.29
16652.00 1641492416.30
16498.00 1641492416.31
16346.00 1641492416.32
16204.00 1641492416.33
16282.00 1641492416.34
16411.00 1641492416.35
16760.00 1641492416.36
16694.00 1641492416.37
16753.00 1641492416.38
16248.00 1641492416.39
15644.00 1641492416.40
16481.00 1641492416.41
16357.00 1641492416.42
15679.00 1641492416.43
15561.00 1641492416.44
16301.00 1641492416.45
16427.00 1641492416.46
15565.00 1641492416.47
16159.00 1641492416.48
16745.00 1641492416.49
16824.00 1641492416.50
16473.00 1641492416.51
16524.00 1641492416.52
16461.00 1641492416.53
16033.00 1641492416.54
15877.00 1641492416.55
16151.00 1641492416.56
16257.00 1641492416.57
16348.00 1641492416.58
16569.00 1641492416.59
16125.00 1641492416.60
16408.00 1641492416.61
16366.00 1641492416.62
16174.00 1641492416.63
16391.00 1641492416.64
16522.00 1641492416.65
16828.00 1641492416.66
16706.00 1641492416.67
16783.00 1641492416.68
16973.00 1641492416.69
16938.00 1641492416.70
16811.00 1641492416.71
16641.00 1641492416.72
16630.00 1641492416.73
16216.00 1641492416.74
15998.00 1641492416.75
15887.00 1641492416.76
15748.00 1641492416.77
15808.00 1641492416.78
15745.00 1641492416.79
15839.00 1641492416.80
16268.00 1641492416.81
16544.00 1641492416.82
16105.00 1641492416.83
16139.00 1641492416.84
16432.00 1641492416.85
16255.00 1641492416.86
16385.00 1641492416.87
16410.00 1641492416.88
16443.00 1641492416.89
16398.00 1641492416.90
15964.00 1641492416.91
15993.00 1641492416.92
16513.00 1641492416.93
16731.00 1641492416.94
16538.00 1641492416.95
16299.00 1641492416.96
16305.00 1641492416.97
15903.00 1641492416.98
15468.00 1641492416.99
16156.00 1641492417.00
16831.00 1641492417.01
16923.00 1641492417.02
16620.00 1641492417.03
16235.00 1641492417.04
16405.00 1641492417.05
16657.00 1641492417.06
16436.00 1641492417.07
15812.00 1641492417.08
15534.00 1641492417.09
16198.00 1641492417.10
16717.00 1641492417.11
16528.00 1641492417.12
16381.00 1641492417.13
16142.00 1641492417.14
16027.00 1641492417.15
16371.00 1641492417.16
16545.00 1641492417.17
16713.00 1641492417.18
16750.00 1641492417.19
16538.00 1641492417.20
16571.00 1641492417.21
16709.00 1641492417.22
16492.00 1641492417.23
15500.00 1641492417.24
15257.00 1641492417.25
16125.00 1641492417.26
16223.00 1641492417.27
16203.00 1641492417.28
16133.00 1641492417.29
15895.00 1641492417.30
16435.00 1641492417.31
16341.00 1641492417.32
16054.00 1641492417.33
16689.00 1641492417.34
16540.00 1641492417.35
16164.00 1641492417.36
15761.00 1641492417.37
16071.00 1641492417.38
15924.00 1641492417.39
15592.00 1641492417.40
16689.00 1641492417.41
16547.00 1641492417.42
16837.00 1641492417.43
17158.00 1641492417.44
16795.00 1641492417.45
16682.00 1641492417.46
16831.00 1641492417.47
16744.00 1641492417.48
16033.00 1641492417.49
15064.00 1641492417.50
15584.00 1641492417.51
16309.00 1641492417.52
16021.00 1641492417.53
16292.00 1641492417.54
16072.00 1641492417.55
16104.00 1641492417.56
16181.00 1641492417.57
16103.00 1641492417.58
16239.00 1641492417.59
16361.00 1641492417.60
16466.00 1641492417.61
16607.00 1641492417.62
16641.00 1641492417.63
16110.00 1641492417.64
15718.00 1641492417.65
16408.00 1641492417.66
17094.00 1641492417.67
16943.00 1641492417.68
17072.00 1641492417.69
17036.00 1641492417.70
16742.00 1641492417.71
16636.00 1641492417.72
16120.00 1641492417.73
15831.00 1641492417.74
16091.00 1641492417.75
16223.00 1641492417.76
16358.00 1641492417.77
16485.00 1641492417.78
16392.00 1641492417.79
16446.00 1641492417.80
16442.00 1641492417.81
16648.00 1641492417.82
16802.00 1641492417.83
16658.00 1641492417.84
16433.00 1641492417.85
16065.00 1641492417.86
15963.00 1641492417.87
16163.00 1641492417.88
16343.00 1641492417.89
16600.00 1641492417.90
16569.00 1641492417.91
16495.00 1641492417.92
16884.00 1641492417.93
16560.00 1641492417.94
16211.00 1641492417.95
16389.00 1641492417.96
16495.00 1641492417.97
16549.00 1641492417.98
16461.00 1641492417.99
16541.00 1641492418.00
16925.00 1641492418.01
16498.00 1641492418.02
15061.00 1641492418.03
15177.00 1641492418.04
16282.00 1641492418.05
16725.00 1641492418.06
16979.00 1641492418.07
16798.00 1641492418.08
16653.00 1641492418.09
16335.00 1641492418.10
16088.00 1641492418.11
16364.00 1641492418.12
16174.00 1641492418.13
16389.00 1641492418.14
16961.00 1641492418.15
16771.00 1641492418.16
16827.00 1641492418.17
16812.00 1641492418.18
16557.00 1641492418.19
16198.00 1641492418.20
16005.00 1641492418.21
16393.00 1641492418.22
16069.00 1641492418.23
16256.00 1641492418.24
16449.00 1641492418.25
16110.00 1641492418.26
16682.00 1641492418.27
16807.00 1641492418.28
16577.00 1641492418.29
16272.00 1641492418.30
16309.00 1641492418.31
16703.00 1641492418.32
15957.00 1641492418.33
15954.00 1641492418.34
16069.00 1641492418.35
15543.00 1641492418.36
15979.00 1641492418.37
16013.00 1641492418.38
16278.00 1641492418.39
16616.00 1641492418.40
16343.00 1641492418.41
16007.00 1641492418.42
16351.00 1641492418.43
17047.00 1641492418.44
17108.00 1641492418.45
17017.00 1641492418.46
16565.00 1641492418.47
15964.00 1641492418.48
15843.00 1641492418.49
15721.00 1641492418.50
15321.00 1641492418.51
16049.00 1641492418.52
16382.00 1641492418.53
15385.00 1641492418.54
15576.00 1641492418.55
16541.00 1641492418.56
16913.00 1641492418.57
16604.00 1641492418.58
16175.00 1641492418.59
16669.00 1641492418.60
16440.00 1641492418.61
15613.00 1641492418.62
15728.00 1641492418.63
16079.00 1641492418.64
16569.00 1641492418.65
16507.00 1641492418.66
16316.00 1641492418.67
16350.00 1641492418.68
16268.00 1641492418.69
16469.00 1641492418.70
16812.00 1641492418.71
16773.00 1641492418.72
16394.00 1641492418.73
16194.00 1641492418.74
16000.00 1641492418.75
15647.00 1641492418.76
15586.00 1641492418.77
15859.00 1641492418.78
15792.00 1641492418.79
15954.00 1641492418.80
15957.00 1641492418.81
15555.00 1641492418.82
15826.00 1641492418.83
16045.00 1641492418.84
15993.00 1641492418.85
16426.00 1641492418.86
17049.00 1641492418.87
16668.00 1641492418.88
15955.00 1641492418.89
16041.00 1641492418.90
16135.00 1641492418.91
15952.00 1641492418.92
15996.00 1641492418.93
16617.00 1641492418.94
16809.00 1641492418.95
16673.00 1641492418.96
16480.00 1641492418.97
16548.00 1641492418.98
16453.00 1641492418.99
14932.00 1641492419.00
15465.00 1641492419.01
16946.00 1641492419.02
16335.00 1641492419.03
16050.00 1641492419.04
16378.00 1641492419.05
15865.00 1641492419.06
15695.00 1641492419.07
16616.00 1641492419.08
15999.00 1641492419.09
15139.00 1641492419.10
15953.00 1641492419.11
16575.00 1641492419.12
16355.00 1641492419.13
16591.00 1641492419.14
17115.00 1641492419.15
16635.00 1641492419.16
16505.00 1641492419.17
16753.00 1641492419.18
16414.00 1641492419.19
15883.00 1641492419.20
15780.00 1641492419.21
15707.00 1641492419.22
15547.00 1641492419.23
16134.00 1641492419.24
16057.00 1641492419.25
15566.00 1641492419.26
15892.00 1641492419.27
16177.00 1641492419.28
16142.00 1641492419.29
15957.00 1641492419.30
16212.00 1641492419.31
16289.00 1641492419.32
16494.00 1641492419.33
16753.00 1641492419.34
16543.00 1641492419.35
16026.00 1641492419.36
16095.00 1641492419.37
16742.00 1641492419.38
15930.00 1641492419.39
15708.00 1641492419.40
15706.00 1641492419.41
16071.00 1641492419.42
16026.00 1641492419.43
15335.00 1641492419.44
16319.00 1641492419.45
16512.00 1641492419.46
16330.00 1641492419.47
16747.00 1641492419.48
16589.00 1641492419.49
16134.00 1641492419.50
16134.00 1641492419.51
15973.00 1641492419.52
15800.00 1641492419.53
15983.00 1641492419.54
15756.00 1641492419.55
15532.00 1641492419.56
15660.00 1641492419.57
16232.00 1641492419.58
16801.00 1641492419.59
16723.00 1641492419.60
16297.00 1641492419.61
15889.00 1641492419.62
16437.00 1641492419.63
17048.00 1641492419.64
16417.00 1641492419.65
16164.00 1641492419.66
16308.00 1641492419.67
15767.00 1641492419.68
15725.00 1641492419.69
16351.00 1641492419.70
16606.00 1641492419.71
16366.00 1641492419.72
16110.00 1641492419.73
16201.00 1641492419.74
16323.00 1641492419.75
16225.00 1641492419.76
15925.00 1641492419.77
15838.00 1641492419.78
16012.00 1641492419.79
15895.00 1641492419.80
15697.00 1641492419.81
15527.00 1641492419.82
15513.00 1641492419.83
16055.00 1641492419.84
16488.00 1641492419.85
16476.00 1641492419.86
16239.00 1641492419.87
16558.00 1641492419.88
16641.00 1641492419.89
15102.00 1641492419.90
15263.00 1641492419.91
16305.00 1641492419.92
15838.00 1641492419.93
15978.00 1641492419.94
16748.00 1641492419.95
16859.00 1641492419.96
16190.00 1641492419.97
16025.00 1641492419.98
16366.00 1641492419.99
16657.00 1641492420.00
16803.00 1641492420.01
16766.00 1641492420.02
16609.00 1641492420.03
16542.00 1641492420.04
16439.00 1641492420.05
16255.00 1641492420.06
16238.00 1641492420.07
16000.00 1641492420.08
15973.00 1641492420.09
16218.00 1641492420.10
16148.00 1641492420.11
16123.00 1641492420.12
16235.00 1641492420.13
15896.00 1641492420.14
15402.00 1641492420.15
15323.00 1641492420.16
16000.00 1641492420.17
16617.00 1641492420.18
16494.00 1641492420.19
16382.00 1641492420.20
15905.00 1641492420.21
15527.00 1641492420.22
15953.00 1641492420.23
16373.00 1641492420.24
16444.00 1641492420.25
16321.00 1641492420.26
16462.00 1641492420.27
16586.00 1641492420.28
16404.00 1641492420.29
16634.00 1641492420.30
16203.00 1641492420.31
15417.00 1641492420.32
16152.00 1641492420.33
16621.00 1641492420.34
16099.00 1641492420.35
16018.00 1641492420.36
16207.00 1641492420.37
16133.00 1641492420.38
16095.00 1641492420.39
16070.00 1641492420.40
16102.00 1641492420.41
16216.00 1641492420.42
16381.00 1641492420.43
16421.00 1641492420.44
16306.00 1641492420.45
16462.00 1641492420.46
16377.00 1641492420.47
16439.00 1641492420.48
16504.00 1641492420.49
16417.00 1641492420.50
16358.00 1641492420.51
16227.00 1641492420.52
16277.00 1641492420.53
16286.00 1641492420.54
16312.00 1641492420.55
16174.00 1641492420.56
16026.00 1641492420.57
16025.00 1641492420.58
15844.00 1641492420.59
15937.00 1641492420.60
16187.00 1641492420.61
16170.00 1641492420.62
15912.00 1641492420.63
15842.00 1641492420.64
16204.00 1641492420.65
15826.00 1641492420.66
15385.00 1641492420.67
15950.00 1641492420.68
16565.00 1641492420.69
16554.00 1641492420.70
16102.00 1641492420.71
16424.00 1641492420.72
17253.00 1641492420.73
16752.00 1641492420.74
16776.00 1641492420.75
16919.00 1641492420.76
15895.00 1641492420.77
16336.00 1641492420.78
16683.00 1641492420.79
16164.00 1641492420.80
16277.00 1641492420.81
16125.00 1641492420.82
15731.00 1641492420.83
15805.00 1641492420.84
16035.00 1641492420.85
15834.00 1641492420.86
15945.00 1641492420.87
16377.00 1641492420.88
16436.00 1641492420.89
16477.00 1641492420.90
16377.00 1641492420.91
16377.00 1641492420.92
16353.00 1641492420.93
16300.00 1641492420.94
16246.00 1641492420.95
16067.00 1641492420.96
16125.00 1641492420.97
16115.00 1641492420.98
16189.00 1641492420.99
16307.00 1641492421.00
16277.00 1641492421.01
16241.00 1641492421.02
16234.00 1641492421.03
16328.00 1641492421.04
16279.00 1641492421.05
16078.00 1641492421.06
15979.00 1641492421.07
16063.00 1641492421.08
16268.00 1641492421.09
16340.00 1641492421.10
16173.00 1641492421.11
16063.00 1641492421.12
15956.00 1641492421.13
15946.00 1641492421.14
16195.00 1641492421.15
16501.00 1641492421.16
16651.00 1641492421.17
16834.00 1641492421.18
16641.00 1641492421.19
16409.00 1641492421.20
16305.00 1641492421.21
15359.00 1641492421.22
15236.00 1641492421.23
16048.00 1641492421.24
16437.00 1641492421.25
16569.00 1641492421.26
16608.00 1641492421.27
16581.00 1641492421.28
16451.00 1641492421.29
16305.00 1641492421.30
16084.00 1641492421.31
15770.00 1641492421.32
15741.00 1641492421.33
